YYYY,MM,DD,YY_MM,date,SST_MIN,SST_MAX,SST@90HS,SSTA@90HS,90th,DHW,BAA
2015,10,9,2015-J,9/10/2015,24.43,25,24.86,-0.632,0,0,0
2015,10,8,2015-J,8/10/2015,24.36,25.13,24.91,-0.361,0,0,0
2015,10,7,2015-J,7/10/2015,24.37,25.05,24.93,-0.4887,0,0,0
2015,10,6,2015-J,6/10/2015,24.3,25.05,24.91,-0.319,0,0,0
2015,10,5,2015-J,5/10/2015,24.39,25.07,24.99,-0.2,0,0,0
2015,10,4,2015-J,4/10/2015,24.55,25.12,24.97,-0.2797,0,0,0
2015,10,3,2015-J,3/10/2015,24.62,25.12,24.95,-0.196,0,0,0
2015,10,2,2015-J,2/10/2015,24.66,25.17,25.06,-0.1837,0,0,0
2015,10,1,2015-J,1/10/2015,24.51,25.13,24.95,-0.1987,0,0,0
2015,9,30,2015-I,30/9/2015,24.6,25.24,25.01,-0.17,0,0,0
2015,9,29,2015-I,29/9/2015,24.61,25.32,25.07,0.132,0,0,0
2015,9,28,2015-I,28/9/2015,24.6,25.16,25.01,0.0747,0,0,0
2015,9,27,2015-I,27/9/2015,24.57,25.2,25.06,-0.108,0,0,0
2015,9,26,2015-I,26/9/2015,24.59,25.25,25.01,-0.0567,0,0,0
2015,9,25,2015-I,25/9/2015,24.73,25.24,25.01,-0.0167,0,0,0
2015,9,24,2015-I,24/9/2015,24.75,25.41,25.3,0.188,0,0,0
2015,9,23,2015-I,23/9/2015,24.78,25.47,25.2,0.2407,0,0,0
2015,9,22,2015-I,22/9/2015,24.79,25.39,25.21,0.402,0,0,0
2015,9,21,2015-I,21/9/2015,24.46,25.32,25.24,0.526,0,0,0
2015,9,20,2015-I,20/9/2015,24.56,25.43,25.28,0.74,0,0,0
2015,9,19,2015-I,19/9/2015,24.51,25.46,25.19,0.484,0,0,0
2015,9,18,2015-I,18/9/2015,24.63,25.42,25.26,0.605,0,0,0
2015,9,17,2015-I,17/9/2015,24.58,25.38,25.25,0.696,0,0,0
2015,9,16,2015-I,16/9/2015,24.28,25.4,25.21,0.527,0,0,0
2015,9,15,2015-I,15/9/2015,24.01,25.33,25.11,0.46,0,0,0
2015,9,14,2015-I,14/9/2015,24.18,25.2,25.05,0.3965,0,0,0
2015,9,13,2015-I,13/9/2015,24.05,25.02,24.93,0.2016,0,0,0
2015,9,12,2015-I,12/9/2015,24.09,25.01,24.84,0.1884,0,0,0
2015,9,11,2015-I,11/9/2015,24.15,25.08,24.94,0.2771,0,0,0
2015,9,10,2015-I,10/9/2015,24.44,25.28,25.12,0.5323,0,0,0
2015,9,9,2015-I,9/9/2015,24.56,25.4,25.17,0.7384,0,0,0
2015,9,8,2015-I,8/9/2015,24.65,25.45,25.31,0.7219,0,0,0
2015,9,7,2015-I,7/9/2015,24.56,25.45,25.26,0.7997,0,0,0
2015,9,6,2015-I,6/9/2015,24.59,25.61,25.52,0.8565,0,0,0
2015,9,5,2015-I,5/9/2015,24.61,25.6,25.36,0.7019,0,0,0
2015,9,4,2015-I,4/9/2015,24.69,25.65,25.54,1.0271,0,0,0
2015,9,3,2015-I,3/9/2015,24.7,25.66,25.58,1.0061,0,0,0
2015,9,2,2015-I,2/9/2015,24.59,25.66,25.54,0.9874,0,0,0
2015,9,1,2015-I,1/9/2015,24.53,25.7,25.56,1.0158,0,0,0
2015,8,31,2015-H,31/8/2015,24.46,25.56,25.37,0.9755,0,0,0
2015,8,30,2015-H,30/8/2015,24.25,25.35,25.19,0.7994,0,0,0
2015,8,29,2015-H,29/8/2015,24.13,25.34,25.16,0.7171,0,0,0
2015,8,28,2015-H,28/8/2015,24.03,25.3,25.09,0.8068,0,0,0
2015,8,27,2015-H,27/8/2015,24.04,25.31,25.08,0.8855,0,0,0
2015,8,26,2015-H,26/8/2015,23.87,25.21,25.02,0.6348,0,0,0
2015,8,25,2015-H,25/8/2015,23.86,25.28,25.11,0.7332,0,0,0
2015,8,24,2015-H,24/8/2015,23.58,25.37,25.07,0.6661,0,0,0
2015,8,23,2015-H,23/8/2015,23.18,25.26,24.89,0.5435,0,0,0
2015,8,22,2015-H,22/8/2015,23.15,25.1,24.91,0.5523,0,0,0
2015,8,21,2015-H,21/8/2015,23.05,25.16,24.9,0.5619,0,0,0
2015,8,20,2015-H,20/8/2015,22.7,24.96,24.53,0.4752,0,0,0
2015,8,19,2015-H,19/8/2015,22.97,25.2,24.99,0.7377,0,0,0
2015,8,18,2015-H,18/8/2015,22.89,25.08,24.69,0.5748,0,0,0
2015,8,17,2015-H,17/8/2015,22.67,25.09,24.79,0.4377,0,0,0
2015,8,16,2015-H,16/8/2015,22.75,25.22,24.69,0.5406,0,0,0
2015,8,15,2015-H,15/8/2015,22.72,25.3,24.95,0.71,0,0,0
2015,8,14,2015-H,14/8/2015,22.7,25.3,25.02,0.7713,0,0,0
2015,8,13,2015-H,13/8/2015,22.71,25.2,25.01,0.7032,0,0,0
2015,8,12,2015-H,12/8/2015,22.75,25.34,24.98,0.7348,0,0,0
2015,8,11,2015-H,11/8/2015,22.92,25.16,24.92,0.6506,0,0,0
2015,8,10,2015-H,10/8/2015,22.58,25.29,25,0.7165,0,0,0
2015,8,9,2015-H,9/8/2015,22.55,25.24,24.83,0.4958,0,0,0
2015,8,8,2015-H,8/8/2015,22.67,25.11,24.71,0.4403,0,0,0
2015,8,7,2015-H,7/8/2015,22.62,25.15,24.78,0.4732,0,0,0
2015,8,6,2015-H,6/8/2015,22.68,25.23,24.91,0.5574,0,0,0
2015,8,5,2015-H,5/8/2015,22.77,25.07,24.76,0.4355,0,0,0
2015,8,4,2015-H,4/8/2015,22.97,25.18,24.88,0.5026,0,0,0
2015,8,3,2015-H,3/8/2015,22.97,25.22,24.97,0.6277,0,0,0
2015,8,2,2015-H,2/8/2015,22.83,25.08,24.87,0.649,0,0,0
2015,8,1,2015-H,1/8/2015,22.7,25.12,24.79,0.4332,0,0,0
2015,7,31,2015-G,31/7/2015,22.78,25.2,24.91,0.5594,0,0,0
2015,7,30,2015-G,30/7/2015,22.64,25.22,24.91,0.5203,0,0,0
2015,7,29,2015-G,29/7/2015,22.72,25.01,24.81,0.3958,0,0,0
2015,7,28,2015-G,28/7/2015,22.93,25.24,24.87,0.8694,0,0,0
2015,7,27,2015-G,27/7/2015,23.17,25.31,25.08,0.7319,0,0,0
2015,7,26,2015-G,26/7/2015,23.04,25.26,25.06,0.729,0,0,0
2015,7,25,2015-G,25/7/2015,22.89,25.15,24.94,0.5955,0,0,0
2015,7,24,2015-G,24/7/2015,22.83,25.18,24.95,0.5484,0,0,0
2015,7,23,2015-G,23/7/2015,22.61,25.05,24.75,0.4619,0,0,0
2015,7,22,2015-G,22/7/2015,22.29,25.03,24.73,0.4719,0,0,0
2015,7,21,2015-G,21/7/2015,22.06,24.59,24.18,-0.0594,0,0,0
2015,7,20,2015-G,20/7/2015,21.75,24.2,23.94,-0.4045,0,0,0
2015,7,19,2015-G,19/7/2015,22.36,24.97,24.78,0.3184,0,0,0
2015,7,18,2015-G,18/7/2015,22.4,25.2,24.94,0.6284,0,0,0
2015,7,17,2015-G,17/7/2015,22.38,25.18,25.01,0.6984,0,0,0
2015,7,16,2015-G,16/7/2015,22.5,25.33,25.11,0.399,0,0,0
2015,7,15,2015-G,15/7/2015,22.62,25.43,24.99,0.62,0,0,0
2015,7,14,2015-G,14/7/2015,22.77,25.3,24.98,0.475,0,0,0
2015,7,13,2015-G,13/7/2015,22.49,25.31,24.9,0.6833,0,0,0
2015,7,12,2015-G,12/7/2015,23.01,25.48,25.2,0.777,0,0,0
2015,7,11,2015-G,11/7/2015,23.25,25.49,25.25,0.944,0,0,0
2015,7,10,2015-G,10/7/2015,22.76,25.44,25.15,0.795,0,0,0
2015,7,9,2015-G,9/7/2015,22.82,25.4,25.03,0.718,0,0,0
2015,7,8,2015-G,8/7/2015,22.87,25.37,25.17,0.7117,0,0,0
2015,7,7,2015-G,7/7/2015,22.98,25.38,25.16,0.7927,0,0,0
2015,7,6,2015-G,6/7/2015,22.95,25.45,25.15,0.92,0,0,0
2015,7,5,2015-G,5/7/2015,22.83,25.34,24.99,0.5833,0,0,0
2015,7,4,2015-G,4/7/2015,22.87,25.25,25,0.5137,0,0,0
2015,7,3,2015-G,3/7/2015,22.94,25.57,25.23,1.162,0,0,0
2015,7,2,2015-G,2/7/2015,23.07,25.64,25.29,1.0843,0,0,0
2015,7,1,2015-G,1/7/2015,23.07,25.34,25.17,0.468,0,0,0
2015,6,30,2015-F,30/6/2015,22.96,25.49,25.04,0.27,0,0,0
2015,6,29,2015-F,29/6/2015,23.21,25.42,25.18,0.4147,0,0,0
2015,6,28,2015-F,28/6/2015,23.19,25.5,25.28,0.5607,0,0,0
2015,6,27,2015-F,27/6/2015,23.12,25.56,25.38,0.972,0,0,0
2015,6,26,2015-F,26/6/2015,23.28,25.8,25.29,0.5813,0,0,0
2015,6,25,2015-F,25/6/2015,23.62,25.91,25.45,0.82,0,0,0
2015,6,24,2015-F,24/6/2015,23.47,25.79,25.52,0.835,0,0,0
2015,6,23,2015-F,23/6/2015,23.68,25.63,25.42,0.5287,0,0,0
2015,6,22,2015-F,22/6/2015,23.73,25.83,25.53,0.7777,0,0,0
2015,6,21,2015-F,21/6/2015,23.8,25.73,25.59,0.76,0,0,0
2015,6,20,2015-F,20/6/2015,23.7,25.65,25.45,0.6033,0,0,0
2015,6,19,2015-F,19/6/2015,24,25.68,25.51,0.5727,0,0,0
2015,6,18,2015-F,18/6/2015,24.09,25.85,25.57,0.763,0,0,0
2015,6,17,2015-F,17/6/2015,24.07,25.83,25.53,0.7193,0,0,0
2015,6,16,2015-F,16/6/2015,23.7,25.81,25.37,0.376,0,0,0
2015,6,15,2015-F,15/6/2015,23.67,25.64,25.34,0.33,0,0,0
2015,6,14,2015-F,14/6/2015,23.79,25.68,25.39,0.3523,0,0,0
2015,6,13,2015-F,13/6/2015,23.72,25.84,25.56,0.4839,0,0,0
2015,6,12,2015-F,12/6/2015,23.79,25.82,25.49,0.4339,0,0,0
2015,6,11,2015-F,11/6/2015,24.06,26.07,25.72,0.4329,0,0,0
2015,6,10,2015-F,10/6/2015,24.06,26.26,25.81,0.5865,0,0,0
2015,6,9,2015-F,9/6/2015,24.17,26.35,26.02,0.6794,0,0,0
2015,6,8,2015-F,8/6/2015,24.11,26.28,26.04,0.7713,0,0,0
2015,6,7,2015-F,7/6/2015,24.22,26.49,26.19,0.8929,0,0,0
2015,6,6,2015-F,6/6/2015,24.47,26.45,26.05,0.8471,0,0,0
2015,6,5,2015-F,5/6/2015,24.69,26.65,26.24,0.8023,0,0,0
2015,6,4,2015-F,4/6/2015,24.67,26.73,26.34,1.2316,0,0,0
2015,6,3,2015-F,3/6/2015,24.72,26.87,26.32,0.8716,0,0,0
2015,6,2,2015-F,2/6/2015,24.76,27.01,26.5,1.0126,0,0,0
2015,6,1,2015-F,1/6/2015,24.91,27.15,26.49,0.9281,0,0,0
2015,5,31,2015-E,31/5/2015,24.97,26.81,26.17,0.8603,0,0,0
2015,5,30,2015-E,30/5/2015,24.51,26.07,25.61,0.091,0,0,0
2015,5,29,2015-E,29/5/2015,24.65,26.29,25.92,0.5652,0,0.1657,0
2015,5,28,2015-E,28/5/2015,24.36,26.03,25.74,-0.0261,0,0.4043,0
2015,5,27,2015-E,27/5/2015,24.45,25.86,25.59,0.1994,0,0.5686,0
2015,5,26,2015-E,26/5/2015,24.59,26.14,25.91,0.3719,0,0.5686,0
2015,5,25,2015-E,25/5/2015,24.82,26.23,25.85,0.2368,0,0.5686,0
2015,5,24,2015-E,24/5/2015,25.18,26.42,26.03,0.2181,0,0.7457,0
2015,5,23,2015-E,23/5/2015,25.3,26.37,26.21,0.3245,0,0.9243,0
2015,5,22,2015-E,22/5/2015,25.66,26.58,26.44,0.6987,0,1.09,0
2015,5,21,2015-E,21/5/2015,25.72,26.78,26.61,0.6958,0,1.2471,0
2015,5,20,2015-E,20/5/2015,25.54,26.63,26.48,0.3855,0,1.2471,0
2015,5,19,2015-E,19/5/2015,25.27,26.71,26.5,0.4948,0,1.2471,0
2015,5,18,2015-E,18/5/2015,25.24,26.81,26.66,0.5871,0,1.4529,0
2015,5,17,2015-E,17/5/2015,25.39,26.73,26.58,0.4681,0,1.6486,0
2015,5,16,2015-E,16/5/2015,25.53,27.1,26.84,0.7313,0,1.6486,0
2015,5,15,2015-E,15/5/2015,25.6,26.96,26.76,0.55,0,1.6486,0
2015,5,14,2015-E,14/5/2015,25.84,27.12,26.94,0.7357,0,1.6486,0
2015,5,13,2015-E,13/5/2015,26.19,27.33,27.11,0.832,0,1.6486,0
2015,5,12,2015-E,12/5/2015,26.26,27.36,27.12,1.136,0,1.6486,0
2015,5,11,2015-E,11/5/2015,25.98,27.34,27.05,1.3793,0,1.6486,0
2015,5,10,2015-E,10/5/2015,26.07,27.22,26.99,0.5817,0,1.6486,0
2015,5,9,2015-E,9/5/2015,26.32,27.47,27.18,1.33,0,1.6486,0
2015,5,8,2015-E,8/5/2015,26.49,27.5,27.32,0.882,0,1.6486,0
2015,5,7,2015-E,7/5/2015,26.68,27.51,27.41,1.5013,0,1.6486,0
2015,5,6,2015-E,6/5/2015,26.69,27.61,27.44,1.488,0,1.6486,0
2015,5,5,2015-E,5/5/2015,26.75,27.57,27.48,1.5233,0,1.6486,0
2015,5,4,2015-E,4/5/2015,26.76,27.76,27.57,1.045,0,1.6486,0
2015,5,3,2015-E,3/5/2015,26.53,27.67,27.51,0.926,0,1.6486,0
2015,5,2,2015-E,2/5/2015,26.44,27.5,27.34,1.112,0,1.6486,0
2015,5,1,2015-E,1/5/2015,25.9,27.33,27.19,0.6487,0,1.6486,0
2015,4,30,2015-D,30/4/2015,26.24,27.38,27.34,1.135,0,1.6486,0
2015,4,29,2015-D,29/4/2015,26.53,27.45,27.31,0.7653,0,1.6486,0
2015,4,28,2015-D,28/4/2015,26.56,27.48,27.33,0.8433,0,1.8057,0
2015,4,27,2015-D,27/4/2015,26.92,27.58,27.49,0.89,0,1.9786,0
2015,4,26,2015-D,26/4/2015,27.12,27.69,27.6,0.7823,0,2.1671,0
2015,4,25,2015-D,25/4/2015,26.95,27.94,27.88,1.55,0,2.3614,0
2015,4,24,2015-D,24/4/2015,26.94,27.6,27.47,0.556,0,2.5143,0
2015,4,23,2015-D,23/4/2015,26.98,27.78,27.74,0.8913,0,2.68,0
2015,4,22,2015-D,22/4/2015,27.19,27.87,27.74,0.9933,0,2.8486,0
2015,4,21,2015-D,21/4/2015,27.12,27.84,27.74,1.228,0,2.8486,0
2015,4,20,2015-D,20/4/2015,27.17,27.83,27.81,1.2417,0,2.8486,0
2015,4,19,2015-D,19/4/2015,27.38,27.9,27.76,1.0107,0,2.8486,0
2015,4,18,2015-D,18/4/2015,27.14,27.94,27.8,0.939,0,2.9986,0
2015,4,17,2015-D,17/4/2015,27.23,27.98,27.76,0.9073,0,2.9986,0
2015,4,16,2015-D,16/4/2015,27.38,28.22,27.89,0.977,0,2.9986,0
2015,4,15,2015-D,15/4/2015,27.39,28.25,28.14,1.28,0,2.9986,0
2015,4,14,2015-D,14/4/2015,27.49,28.16,27.99,0.8277,0,2.9986,0
2015,4,13,2015-D,13/4/2015,27.36,28.19,28.18,1.269,0,3.1814,1
2015,4,12,2015-D,12/4/2015,27.58,28.3,28.18,1.1068,0,3.3686,1
2015,4,11,2015-D,11/4/2015,27.46,28.44,28.1,0.9397,0,3.5371,1
2015,4,10,2015-D,10/4/2015,27.18,28.41,28.38,1.3232,0,3.5371,1
2015,4,9,2015-D,9/4/2015,27.21,28.1,27.88,0.709,0,3.7171,1
2015,4,8,2015-D,8/4/2015,28,28.69,28.57,1.4032,0,3.7171,1
2015,4,7,2015-D,7/4/2015,28.24,29.29,28.97,1.6965,0.28,3.7171,1
2015,4,6,2015-D,6/4/2015,28.17,29.14,28.63,1.3113,0.02,3.7171,1
2015,4,5,2015-D,5/4/2015,28.06,29.34,28.86,1.4426,0.29,3.7171,1
2015,4,4,2015-D,4/4/2015,27.85,28.77,28.43,1.0658,0,3.7171,0
2015,4,3,2015-D,3/4/2015,27.81,28.85,28.7,1.331,0,3.7171,0
2015,4,2,2015-D,2/4/2015,27.65,28.83,28.48,1.0445,0,3.7171,1
2015,4,1,2015-D,1/4/2015,27.34,28.83,28.67,1.1645,0,3.7171,1
2015,3,31,2015-C,31/3/2015,27.52,28.99,28.57,1.0781,0,3.7171,1
2015,3,30,2015-C,30/3/2015,27.37,29.01,28.4,0.831,0,3.7171,1
2015,3,29,2015-C,29/3/2015,27.53,29,28.77,1.1481,0,3.7171,1
2015,3,28,2015-C,28/3/2015,27.65,29.08,28.53,0.93,0,3.7171,1
2015,3,27,2015-C,27/3/2015,27.62,29.26,28.64,1.0323,0.06,3.7171,1
2015,3,26,2015-C,26/3/2015,27.4,29.32,28.75,1.0687,0.17,3.7171,1
2015,3,25,2015-C,25/3/2015,27.59,29.27,28.82,1.1203,0.23,3.7171,1
2015,3,24,2015-C,24/3/2015,27.15,29.16,28.83,1.0858,0.19,3.7171,1
2015,3,23,2015-C,23/3/2015,27.12,28.97,28.63,0.88,0.03,3.7171,1
2015,3,22,2015-C,22/3/2015,27.21,28.87,28.56,0.7261,0,3.7171,1
2015,3,21,2015-C,21/3/2015,27.52,28.76,28.58,0.7616,0,3.7171,1
2015,3,20,2015-C,20/3/2015,28.01,28.82,28.74,0.8961,0.1,3.7171,1
2015,3,19,2015-C,19/3/2015,28,28.39,28.24,0.3497,0,3.7171,1
2015,3,18,2015-C,18/3/2015,27.98,28.42,28.35,0.4087,0,3.7171,1
2015,3,17,2015-C,17/3/2015,28.07,28.68,28.55,0.59,0,3.7171,1
2015,3,16,2015-C,16/3/2015,28.12,28.95,28.82,0.83,0.19,3.7171,1
2015,3,15,2015-C,15/3/2015,28.34,28.97,28.86,0.85,0.28,3.7171,1
2015,3,14,2015-C,14/3/2015,28.37,29.03,28.86,0.8482,0.26,3.7171,1
2015,3,13,2015-C,13/3/2015,28.11,28.73,28.57,0.3979,0,3.7171,2
2015,3,12,2015-C,12/3/2015,28,28.58,28.37,0.2925,0,3.7171,2
2015,3,11,2015-C,11/3/2015,27.89,28.83,28.66,0.5229,0,3.7171,2
2015,3,10,2015-C,10/3/2015,28.46,29.31,29.19,1.0604,0.51,3.7171,2
2015,3,9,2015-C,9/3/2015,28.78,29.65,29.46,1.3171,0.83,3.7171,2
2015,3,8,2015-C,8/3/2015,28.98,29.71,29.5,1.2925,0.88,3.7171,2
2015,3,7,2015-C,7/3/2015,29.4,30.03,29.84,1.6243,1.16,3.7171,2
2015,3,6,2015-C,6/3/2015,29.68,30.7,30.34,2.0975,1.67,3.5514,2
2015,3,5,2015-C,5/3/2015,29.37,29.96,29.73,1.5293,1.15,3.3129,2
2015,3,4,2015-C,4/3/2015,29.22,29.81,29.53,1.1914,0.9,3.1486,2
2015,3,3,2015-C,3/3/2015,29.14,30.02,29.53,1.1957,0.91,3.1486,2
2015,3,2,2015-C,2/3/2015,29.52,30.34,29.88,1.5346,1.24,3.1486,2
2015,3,1,2015-C,1/3/2015,29.48,30.01,29.86,1.54,1.25,2.9714,2
2015,2,28,2015-B,28/2/2015,29.35,30.14,29.8,1.42,1.16,2.7929,2
2015,2,27,2015-B,27/2/2015,29.36,30.01,29.73,1.3443,1.1,2.6271,2
2015,2,26,2015-B,26/2/2015,29.16,29.68,29.47,1.1239,0.9,2.47,2
2015,2,25,2015-B,25/2/2015,29.23,29.82,29.62,1.2114,0.99,2.47,2
2015,2,24,2015-B,24/2/2015,29.58,30.26,30.11,1.6489,1.44,2.47,2
2015,2,23,2015-B,23/2/2015,29.48,30.34,30.14,1.5614,1.37,2.2643,2
2015,2,22,2015-B,22/2/2015,29.14,29.88,29.74,1.1575,0.99,2.0686,1
2015,2,21,2015-B,21/2/2015,28.75,29.39,29.36,0.7414,0.6,2.0686,1
2015,2,20,2015-B,20/2/2015,28.65,29.39,29.15,0.6218,0.52,2.0686,1
2015,2,19,2015-B,19/2/2015,28.24,28.96,28.61,0.06,0,2.0686,1
2015,2,18,2015-B,18/2/2015,27.64,28.31,28.28,-0.3957,0,2.0686,1
2015,2,17,2015-B,17/2/2015,27.78,28.51,28.36,-0.2214,0,2.0686,1
2015,2,16,2015-B,16/2/2015,27.45,28.59,28.3,-0.3007,0,2.0686,1
2015,2,15,2015-B,15/2/2015,27.73,28.51,28.33,-0.39,0,2.0686,1
2015,2,14,2015-B,14/2/2015,27.99,28.61,28.47,-0.1652,0,2.0686,1
2015,2,13,2015-B,13/2/2015,28.35,28.93,28.85,0.1916,0.18,2.0686,1
2015,2,12,2015-B,12/2/2015,28.53,29.18,29.03,0.3955,0.38,2.0686,1
2015,2,11,2015-B,11/2/2015,28.42,29.25,28.96,0.4006,0.38,2.0686,1
2015,2,10,2015-B,10/2/2015,28.5,29.41,29.19,0.5826,0.56,2.0686,2
2015,2,9,2015-B,9/2/2015,28.66,29.87,29.51,0.9052,0.88,2.0686,2
2015,2,8,2015-B,8/2/2015,28.84,29.77,29.44,0.9039,0.87,2.0686,2
2015,2,7,2015-B,7/2/2015,28.96,29.88,29.57,0.969,0.92,2.0686,2
2015,2,6,2015-B,6/2/2015,28.68,29.7,29.67,0.7935,0.75,2.0686,2
2015,2,5,2015-B,5/2/2015,28.89,29.92,29.88,1.0184,0.97,2.0686,2
2015,2,4,2015-B,4/2/2015,28.98,30.1,30.01,1.1532,1.1,2.0686,2
2015,2,3,2015-B,3/2/2015,28.74,30.31,29.84,1.2836,1.21,1.9114,2
2015,2,2,2015-B,2/2/2015,28.96,30.21,30.09,1.3829,1.32,1.7386,2
2015,2,1,2015-B,1/2/2015,28.66,30.19,30.02,1.4458,1.36,1.55,2
2015,1,31,2015-A,31/1/2015,28.55,30.01,29.92,1.1668,1.07,1.3557,2
2015,1,30,2015-A,30/1/2015,28.44,30.07,29.73,1.2116,1.16,1.2029,2
2015,1,29,2015-A,29/1/2015,28.22,30.09,29.88,1.2842,1.18,1.0371,2
2015,1,28,2015-A,28/1/2015,28.78,30,29.9,1.0613,0.98,0.8686,2
2015,1,27,2015-A,27/1/2015,28.66,29.89,29.76,0.9319,0.84,0.8686,2
2015,1,26,2015-A,26/1/2015,28.94,29.77,29.46,0.9661,0.85,0.8686,2
2015,1,25,2015-A,25/1/2015,28.91,29.95,29.9,1.2126,1.05,0.8686,2
2015,1,24,2015-A,24/1/2015,28.62,29.37,29.15,0.5948,0.46,0.7186,2
2015,1,23,2015-A,23/1/2015,28.31,28.91,28.78,0.0687,0,0.7186,2
2015,1,22,2015-A,22/1/2015,28.64,29.28,29.12,0.4339,0.31,0.7186,2
2015,1,21,2015-A,21/1/2015,29.01,29.69,29.5,1.0271,0.89,0.7186,2
2015,1,20,2015-A,20/1/2015,29.17,30.33,29.93,1.4226,1.28,0.7186,2
2015,1,19,2015-A,19/1/2015,29.53,30.16,29.95,1.4494,1.31,0.5357,2
2015,1,18,2015-A,18/1/2015,29.38,30.1,29.81,1.3065,1.18,0.3486,2
2015,1,17,2015-A,17/1/2015,29.13,29.81,29.61,1.0903,0.95,0.18,2
2015,1,16,2015-A,16/1/2015,29.3,30.23,29.92,1.4439,1.26,0.18,2
2015,1,15,2015-A,15/1/2015,28.72,29.87,29.71,1.01,0.8,0,1
2015,1,14,2015-A,14/1/2015,28.47,29.43,29.14,0.6977,0.47,0,1
2015,1,13,2015-A,13/1/2015,28.14,29.35,29.15,0.77,0.57,0,1
2015,1,12,2015-A,12/1/2015,28.06,29.23,28.83,0.4219,0.26,0,1
2015,1,11,2015-A,11/1/2015,28.03,28.69,28.5,0.0984,0,0,1
2015,1,10,2015-A,10/1/2015,28.36,28.99,28.77,0.3955,0.14,0,1
2015,1,9,2015-A,9/1/2015,28.48,29.13,28.83,0.4942,0.27,0,1
2015,1,8,2015-A,8/1/2015,28.33,29.27,29.05,0.5816,0.28,0,1
2015,1,7,2015-A,7/1/2015,28.28,29,28.82,0.5223,0.26,0,1
2015,1,6,2015-A,6/1/2015,28.83,29.57,29.27,0.8939,0.64,0,1
2015,1,5,2015-A,5/1/2015,28.67,29.63,29.25,0.9677,0.68,0,1
2015,1,4,2015-A,4/1/2015,28.73,29.52,29.36,1.0816,0.71,0,1
2015,1,3,2015-A,3/1/2015,28.66,29.64,29.26,0.9729,0.67,0,1
2015,1,2,2015-A,2/1/2015,28.6,29.56,29.37,1.0723,0.56,0,1
2015,1,1,2015-A,1/1/2015,28.9,29.87,29.66,1.3484,0.83,0,1
2014,12,31,2014-L,31/12/2014,28.76,29.38,29.16,0.9948,0.59,0,1
2014,12,30,2014-L,30/12/2014,28.81,30.22,29.58,1.2248,0.88,0,1
2014,12,29,2014-L,29/12/2014,28.59,29.38,29.36,1.01,0.61,0,1
2014,12,28,2014-L,28/12/2014,28.26,29.2,28.93,0.8242,0.33,0,1
2014,12,27,2014-L,27/12/2014,28.05,29.27,28.88,0.8016,0.3,0,1
2014,12,26,2014-L,26/12/2014,28.31,29.04,28.82,0.7629,0.25,0,1
2014,12,25,2014-L,25/12/2014,28.27,29.1,28.91,0.88,0.33,0,1
2014,12,24,2014-L,24/12/2014,28.37,29.08,28.89,0.8671,0.32,0,1
2014,12,23,2014-L,23/12/2014,28.33,29.32,28.85,0.7984,0.27,0,1
2014,12,22,2014-L,22/12/2014,28.39,29.5,28.81,0.8177,0.25,0,1
2014,12,21,2014-L,21/12/2014,28.44,29.67,29.09,0.9765,0.29,0,1
2014,12,20,2014-L,20/12/2014,28.58,29.7,28.94,0.9516,0.34,0,1
2014,12,19,2014-L,19/12/2014,28.49,29.6,29.1,1.1168,0.52,0,1
2014,12,18,2014-L,18/12/2014,28.67,29.85,29.14,1.191,0.54,0,1
2014,12,17,2014-L,17/12/2014,28.48,29.7,29.16,1.1255,0.36,0,1
2014,12,16,2014-L,16/12/2014,28.41,29.32,28.86,1.0784,0.23,0,1
2014,12,15,2014-L,15/12/2014,28.18,29.12,28.93,0.94,0.06,0,1
2014,12,14,2014-L,14/12/2014,28.15,29.31,29.04,1.0833,0.2,0,1
2014,12,13,2014-L,13/12/2014,28.16,28.98,28.6,0.7187,0.02,0,1
2014,12,12,2014-L,12/12/2014,28.31,29.33,28.74,0.897,0.17,0,1
2014,12,11,2014-L,11/12/2014,28,29.17,28.61,0.942,0,0,0
2014,12,10,2014-L,10/12/2014,27.75,28.73,28.53,0.845,0,0,0
2014,12,9,2014-L,9/12/2014,27.94,28.7,28.34,0.676,0,0,0
2014,12,8,2014-L,8/12/2014,27.89,28.66,28.44,0.756,0,0,0
2014,12,7,2014-L,7/12/2014,27.47,28.58,28.28,0.5507,0,0,0
2014,12,6,2014-L,6/12/2014,27.53,28.81,28.16,0.549,0,0,0
2014,12,5,2014-L,5/12/2014,27.37,28.41,27.91,0.4033,0,0,0
2014,12,4,2014-L,4/12/2014,27.38,28.48,27.92,0.4533,0,0,0
2014,12,3,2014-L,3/12/2014,27.31,28.3,27.85,0.398,0,0,0
2014,12,2,2014-L,2/12/2014,27.04,28.28,27.92,0.3487,0,0,0
2014,12,1,2014-L,1/12/2014,27.1,28.39,27.86,0.3933,0,0,0
2014,11,30,2014-K,30/11/2014,27.03,27.8,27.62,0.045,0,0,0
2014,11,29,2014-K,29/11/2014,27.07,27.88,27.6,0.14,0,0,0
2014,11,28,2014-K,28/11/2014,27.3,28.31,27.91,0.423,0,0,0
2014,11,27,2014-K,27/11/2014,27.23,28.25,27.82,0.53,0,0,0
2014,11,26,2014-K,26/11/2014,27.16,28.18,27.92,0.3957,0,0,0
2014,11,25,2014-K,25/11/2014,26.98,28.11,27.76,0.46,0,0,0
2014,11,24,2014-K,24/11/2014,27.09,28.18,27.63,0.431,0,0,0
